,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B
10,-0.29452443,-0.0414176,-0.11811662,-0.013805866,0.030679703,-0.55376697,-1.1765635,0.6115993,1.5493207,0.17027187,0.024502039,0.65347576,1.2256507,0.60456944,1.5692623,-0.1672039,-0.006177902,0.44799963,0.44799963,0.44799963,0.44799963,0.6731291,0.9783526,0.44799963,0.44799963,0.44799963,0.4421366,0.8118571,0.7637284,0.46154675,0.43026713,0.43026713,0.43473542,0.6760341,1,0.4475946,0.4297031,0.4297031,0.42913753,0.78508794,0.991045,0.4257232,0.4257232,0.4257232,0.4257232,0.65993845,0.97747964,0.41434297,0.41434297,0.41434297,0.41434297,0.80248415,0.7519565,0.44704694,0.4149254,0.4149254,0.4195138,0.667311,1,0.43384424,0.41550732,0.41550732,0.40357888,0.7754651,0.9906445
11,-0.312932,-0.049087286,-0.13959217,-0.013805866,0.033747673,-0.56450486,-1.1627576,0.615993,1.5462527,0.17487383,0.03370595,0.6826215,1.2256507,0.6072056,1.5723302,-0.17180586,-0.0153820515,0.39999968,0.39999968,0.39999968,0.38799968,0.6375997,0.97599965,0.38799968,0.38799968,0.38799968,0.38278928,0.79184204,0.7385931,0.41667557,0.38278928,0.38278928,0.38763005,0.64903694,1,0.39005238,0.37029704,0.37029704,0.36967275,0.76270115,0.9901122,0.3659027,0.3659027,0.3659027,0.3659027,0.62451524,0.9751338,0.36653417,0.36653417,0.36653417,0.35458198,0.78232956,0.7266461,0.39062327,0.3552239,0.3552239,0.36028063,0.63336295,1,0.3760732,0.35586518,0.35586518,0.35586518,0.75750226,0.98989606
12,-0.32673788,-0.055223227,-0.16260195,-0.013805866,0.03834963,-0.57524276,-1.1474178,0.6203866,1.5416508,0.17947578,0.044444084,0.7133012,1.2256507,0.6098418,1.5738642,-0.17640781,-0.021517992,0.3399997,0.3399997,0.3399997,0.3399997,0.6091763,0.97411734,0.3399997,0.3399997,0.3399997,0.32344213,0.77182704,0.7134578,0.36058664,0.32344213,0.32344213,0.32874832,0.6152905,1,0.34401855,0.3227723,0.3227723,0.3221009,0.7447916,0.98936594,0.3180462,0.3180462,0.3180462,0.3060821,0.58909196,0.9727879,0.30677316,0.30677316,0.30677316,0.30677316,0.7662058,0.7063977,0.3454843,0.3074627,0.3074627,0.30104744,0.59941494,1,0.31830212,0.29622295,0.29622295,0.29622295,0.7350488,0.98896044
13,-0.34207773,-0.06442714,-0.18407774,-0.013805866,0.039883614,-0.58598065,-1.1336119,0.6239016,1.5385828,0.18407774,0.05211401,0.74244666,1.2210487,0.612478,1.5738642,-0.18100977,-0.027653933,0.27999976,0.27999976,0.27999976,0.27999976,0.57364684,0.9717645,0.27999976,0.27999976,0.27999976,0.27596438,0.755815,0.6933496,0.3157155,0.27596438,0.27596438,0.2698666,0.58154404,1,0.28647634,0.26336637,0.26336637,0.26263613,0.7224047,0.9884331,0.25822562,0.25822562,0.25822562,0.24626149,0.5536687,0.97044206,0.24701217,0.24701217,0.24701217,0.24701217,0.7460511,0.68108726,0.2890605,0.24776119,0.24776119,0.2536609,0.5722565,1,0.26053107,0.23658074,0.23658074,0.23658074,0.7125952,0.9880249
14,-0.35281563,-0.07056308,-0.20401955,-0.013805866,0.042951345,-0.59518456,-1.122874,0.6274165,1.5339808,0.1886797,0.053647995,0.7669904,1.2179807,0.6151142,1.5738642,-0.18561172,-0.032255888,0.2199998,0.2199998,0.2199998,0.2199998,0.53811747,0.96941155,0.2199998,0.2199998,0.2199998,0.21661721,0.7357999,0.6682143,0.25962657,0.21661721,0.21661721,0.22276126,0.5545469,1,0.22893412,0.20396043,0.20396043,0.20317133,0.7000179,0.9875003,0.19840501,0.19840501,0.19840501,0.19840501,0.5253301,0.96856534,0.19920337,0.19920337,0.19920337,0.18725117,0.7258965,0.6557768,0.23263672,0.18805969,0.18805969,0.19442771,0.53830856,1,0.21431424,0.18886696,0.18886696,0.18886696,0.6946325,0.98727643
15,-0.3666215,-0.07669902,-0.23163104,-0.013805866,0.04448533,-0.60592246,-1.1106021,0.6309315,1.5309129,0.19481564,0.06131792,0.7930682,1.2133788,0.6177504,1.5738642,-0.19021368,-0.041460037,0.17199984,0.17199984,0.17199984,0.17199984,0.509694,0.96752924,0.15999986,0.15999986,0.15999986,0.15727003,0.71578497,0.64307904,0.20353764,0.15727003,0.15727003,0.16387957,0.5208005,1,0.18290034,0.1564357,0.1564357,0.1555995,0.6821084,0.98675406,0.1385844,0.1385844,0.1385844,0.1385844,0.48990685,0.9662194,0.13944237,0.13944237,0.13944237,0.13944237,0.7097727,0.6355284,0.18749774,0.14029849,0.14029849,0.13519454,0.5043606,1,0.15654317,0.12922475,0.12922475,0.12922475,0.6721789,0.9863408
16,-0.3650875,-0.08283496,-0.24390292,-0.013805866,0.0414176,-0.61666036,-1.0983303,0.6335677,1.5293789,0.1978836,0.068988085,0.8176117,1.208777,0.6203866,1.5769322,-0.19481564,-0.046061993,0.1119999,0.1119999,0.1119999,0.1119999,0.47416463,0.9651764,0.1119999,0.1119999,0.1119999,0.10979229,0.69977295,0.6229708,0.14744872,0.097922854,0.097922854,0.104997896,0.48705405,1,0.12535813,0.09702973,0.09702973,0.096134715,0.65972155,0.9858215,0.09072791,0.09072791,0.09072791,0.09072791,0.46156824,0.96434253,0.07968136,0.07968136,0.07968136,0.07968136,0.68961805,0.6102179,0.13107401,0.08059699,0.08059699,0.087807976,0.4772023,1,0.11032633,0.081511,0.081511,0.06958256,0.6497253,0.98540527
17,-0.37275743,-0.08590293,-0.2577088,-0.013805866,0.039883614,-0.62893224,-1.0875924,0.6370826,1.5247769,0.20248556,0.075124025,0.8390875,1.1949711,0.6221441,1.5784662,-0.1978836,-0.05373192,0.06299994,0.06299994,0.06299994,0.06299994,0.44514894,0.96325487,0.05099995,0.05099995,0.05099995,0.049455985,0.67942435,0.59741664,0.10164276,0.049455985,0.049455985,0.056911197,0.4594945,1,0.07836535,0.048514865,0.048514865,0.035678864,0.6369616,0.9848733,0.029910298,0.029910298,0.029910298,0.029910298,0.4255547,0.96195734,0.030876523,0.030876523,0.030876523,0.01892432,0.66912746,0.58448565,0.073709875,0.01990049,0.01990049,0.027587542,0.44268855,1,0.05159242,0.020874765,0.020874765,0.020874765,0.6313882,0.98464125
18,-0.394233,-0.090504885,-0.27918458,-0.013805866,0.039883614,-0.6412039,-1.0799224,0.6388401,1.521709,0.2086215,0.07972598,0.8574953,1.1934371,0.6239016,1.5784662,-0.1978836,-0.055265903,0.0029999977,0.0029999977,0.0029999977,0.0029999977,0.4096196,0.960902,0,0.0033023735,0.002751978,0,0.66475415,0.5790206,0.05490196,0.0030136192,0.0036317976,0.007843138,0.4330339,0.99984545,0.03137255,0.005652468,0.0030599828,0,0.62352943,0.984685,0,0.015492138,0.0048922542,0,0.40784314,0.96194685,0,0.010798859,0.00899905,0,0.67100674,0.58695656,0.05490196,0.012078278,0.014555871,0.007843138,0.43803114,0.9993807,0.03137255,0.020060332,0.01085973,0,0.62352943,0.9849153
19,-0.38042736,-0.09817481,-0.28378654,-0.013805866,0.03528166,-0.6504078,-1.0753205,0.6405976,1.518641,0.21015549,0.084327936,0.86976695,1.1934371,0.6247803,1.5815341,-0.20248556,-0.058333874,0,0.028891558,0.009123649,0,0.40784314,0.9629607,0,0.020915035,0.017429193,0,0.6768086,0.5943205,0.05490196,0.021095335,0.025422582,0.007843138,0.44300196,0.9989182,0.03137255,0.036484115,0.019750798,0,0.62352943,0.98561317,0,0.046476413,0.014676762,0,0.40784314,0.96427184,0,0.03314133,0.027617773,0,0.6806789,0.59923273,0.05490196,0.030195694,0.03638968,0.007843138,0.44801897,0.9984517,0.03137255,0.05092238,0.027567005,0,0.62352943,0.9858409
20,-0.3650875,-0.099708796,-0.2868545,-0.012271881,0.032213688,-0.65654373,-1.0707185,0.6414763,1.517107,0.21015549,0.084327936,0.8743689,1.1934371,0.6247803,1.5815341,-0.20248556,-0.058333874,0,0.059303727,0.018727493,0,0.40784314,0.9652517,0,0.04293086,0.035775717,0,0.6864521,0.60656035,0.05490196,0.035560712,0.042855207,0.007843138,0.45297012,0.9979909,0.03137255,0.067315765,0.036441617,0,0.62352943,0.98635566,0,0.071263835,0.022504367,0,0.40784314,0.96613187,0,0.051015306,0.04251275,0,0.69276905,0.61457795,0.05490196,0.044689626,0.053856727,0.007843138,0.4560092,0.99770856,0.03137255,0.07561202,0.040932827,0,0.62352943,0.9865814
21,-0.34361172,-0.099708796,-0.29145646,-0.013805866,0.029145718,-0.6672816,-1.0691845,0.6370826,1.514039,0.21168947,0.087396145,0.88050485,1.1934371,0.6203866,1.5830681,-0.20401955,-0.05986786,0,0.08363345,0.026410563,0,0.40784314,0.96708447,0,0.06054352,0.050452933,0,0.6985065,0.62186027,0.05490196,0.053642426,0.064646,0.007843138,0.46094462,0.99724907,0.03137255,0.09198108,0.049794268,0,0.62352943,0.98709816,0,0.10224811,0.032288875,0,0.40784314,0.96845686,0,0.073357776,0.06113148,0,0.70244116,0.6268541,0.05490196,0.05918356,0.07132378,0.007843138,0.46599704,0.99677956,0.03137255,0.10647409,0.057640098,0,0.62352943,0.9875069
22,-0.35281563,-0.099708796,-0.29299045,-0.013805866,0.026077747,-0.6718836,-1.0661166,0.6344464,1.514039,0.21168947,0.087396145,0.88203883,1.1934371,0.6177504,1.5846021,-0.20401955,-0.061401844,0,0.10796318,0.0360144,0,0.40784314,0.9693754,0,0.08255935,0.06879946,0,0.70815,0.63410014,0.05490196,0.06810779,0.082078636,0.007843138,0.46891913,0.9965072,0.03137255,0.12281273,0.066485085,0,0.62352943,0.98802626,0,0.12703553,0.040116485,0,0.40784314,0.9703169,0,0.09123176,0.07602647,0,0.71453136,0.64219934,0.05490196,0.07730098,0.09315759,0.007843138,0.4739873,0.99603635,0.03137255,0.13116373,0.071005926,0,0.62352943,0.9882474
23,-0.35281563,-0.099708796,-0.29452443,-0.013805866,0.026077747,-0.67495155,-1.0661166,0.6344464,1.514039,0.21322322,0.087396145,0.88203883,1.1934371,0.6177504,1.5846021,-0.20555353,-0.061401844,0,0.13837534,0.043697473,0,0.40784314,0.97120816,0,0.100172006,0.08347667,0,0.72020453,0.6494,0.05490196,0.0861895,0.10386941,0.007843138,0.47888723,0.99557996,0.03137255,0.14747804,0.07983774,0,0.62352943,0.98876876,0,0.15801981,0.04990099,0,0.40784314,0.9726419,0,0.113574244,0.09464521,0,0.7242037,0.6544755,0.05490196,0.09179491,0.11062465,0.007843138,0.48197755,0.9952932,0.03137255,0.1620258,0.087713204,0,0.62352943,0.989173
24,-0.3543496,-0.099708796,-0.29452443,-0.013805866,0.026077747,-0.67648554,-1.0661166,0.6344464,1.512505,0.21322322,0.087396145,0.87897086,1.1934371,0.6177504,1.5846021,-0.20555353,-0.061401844,0,0.16270506,0.051380552,0,0.40784314,0.9734991,0,0.12218783,0.10182319,0,0.72984827,0.6616399,0.05490196,0.10065486,0.12130202,0.007843138,0.48686174,0.9948382,0.03137255,0.17214334,0.09319039,0,0.62352943,0.9896969,0,0.18280724,0.05772859,0,0.40784314,0.9745019,0,0.13144824,0.109540194,0,0.733876,0.6667517,0.05490196,0.10991233,0.13245846,0.007843138,0.49196538,0.9943642,0.03137255,0.18671542,0.10107904,0,0.62352943,0.98991346
25,-0.36048555,-0.099708796,-0.29452443,-0.013805866,0.027611732,-0.67648554,-1.0661166,0.6344464,1.512505,0.21168947,0.087396145,0.86823297,1.1934371,0.6177504,1.5861361,-0.20401955,-0.061401844,0,0.19311725,0.060984403,0,0.40784314,0.97533184,0,0.14420366,0.120169714,0,0.7419028,0.6769398,0.05490196,0.11873657,0.14309278,0.007843138,0.4968299,0.99391085,0.03137255,0.202975,0.109881185,0,0.62352943,0.9904394,0,0.21379153,0.06751309,0,0.40784314,0.9768269,0,0.15379071,0.12815893,0,0.7459664,0.6820969,0.05490196,0.12440626,0.14992553,0.007843138,0.5019532,0.9934352,0.03137255,0.21757744,0.117786326,0,0.62352943,0.99083894
26,-0.37275743,-0.09817481,-0.29452443,-0.013805866,0.027611732,-0.6688156,-1.0661166,0.6344464,1.512505,0.21168947,0.087396145,0.8498254,1.1934371,0.6177504,1.5876701,-0.20555353,-0.061401844,0,0.22352944,0.07058825,0,0.40784314,0.977623,0,0.16181631,0.13484693,0,0.75395745,0.69223964,0.05490196,0.13681827,0.16488355,0.007843138,0.50679797,0.9929836,0.03137255,0.23380667,0.12657198,0,0.62352943,0.9913675,0,0.23857899,0.075340696,0,0.40784314,0.9791519,0,0.1761332,0.14677766,0,0.75805676,0.6974421,0.05490196,0.14252368,0.17175934,0.007843138,0.5099435,0.99269193,0.03137255,0.24843945,0.13449362,0,0.62352943,0.99176425
27,-0.38809705,-0.099708796,-0.29299045,-0.013805866,0.029145718,-0.6580777,-1.0661166,0.6353252,1.512505,0.21322322,0.087396145,0.8283496,1.1934371,0.6177504,1.5876701,-0.20401955,-0.061401844,0,0.25394166,0.080192104,0,0.40784314,0.9799142,0,0.18383214,0.15319346,0,0.7636012,0.7044796,0.05490196,0.15128365,0.18231618,0.007843138,0.51676613,0.9920563,0.03137255,0.26463833,0.1432628,0,0.62352943,0.9922957,0,0.2695633,0.08512519,0,0.40784314,0.9814769,0,0.19847567,0.16539639,0,0.77014685,0.71278733,0.05490196,0.1606411,0.19359316,0.007843138,0.51993126,0.9917628,0.03137255,0.2793015,0.1512009,0,0.62352943,0.99268967
28,-0.40497088,-0.09817481,-0.29452443,-0.013805866,0.029145718,-0.6488738,-1.0661166,0.6344464,1.512505,0.21168947,0.087396145,0.81147575,1.1934371,0.6177504,1.5876701,-0.20401955,-0.061401844,0,0.2782714,0.08787518,0,0.40784314,0.9822053,0,0.20584796,0.17153998,0,0.7756558,0.7197795,0.05490196,0.16936536,0.204107,0.007843138,0.52474064,0.9913145,0.03137255,0.29547003,0.15995362,0,0.62352943,0.9932238,0,0.3005476,0.09490971,0,0.40784314,0.9833369,0,0.21634966,0.18029138,0,0.78223705,0.72813255,0.05490196,0.1787585,0.21542698,0.007843138,0.5299191,0.9908336,0.03137255,0.3039911,0.16456674,0,0.62352943,0.99342996
29,-0.40803885,-0.099708796,-0.29452443,-0.013805866,0.027611732,-0.63660216,-1.0661166,0.6344464,1.512505,0.21322322,0.087396145,0.7915342,1.1934371,0.6177504,1.5876701,-0.20401955,-0.061401844,0,0.3086836,0.09747904,0,0.40784314,0.98403823,0,0.22346063,0.18621719,0,0.7852995,0.73201954,0.05490196,0.18744707,0.22589782,0.007843138,0.53470874,0.9903872,0.03137255,0.32013535,0.17330627,0,0.62352943,0.9939663,0,0.32533503,0.10273734,0,0.40784314,0.9856619,0,0.23869215,0.19891007,0,0.7919092,0.7404087,0.05490196,0.1932524,0.23289405,0.007843138,0.5379094,0.9900902,0.03137255,0.3348532,0.18127401,0,0.62352943,0.99435526
30,-0.39576697,-0.10124278,-0.29452443,-0.013805866,0.027611732,-0.6243303,-1.0645826,0.6344464,1.512505,0.21322322,0.087396145,0.77312636,1.1934371,0.6177504,1.5876701,-0.20401955,-0.061401844,0,0.33301333,0.105162114,0,0.40784314,0.98587114,0,0.24547645,0.20456372,0,0.7973539,0.74731964,0.05490196,0.20191245,0.24333048,0.007843138,0.54268324,0.9896454,0.03137255,0.3448007,0.1866589,0,0.62352943,0.99489444,0,0.3563193,0.112521864,0,0.40784314,0.98752195,0,0.25656614,0.21380502,0,0.8015813,0.7526849,0.05490196,0.20774633,0.25036108,0.007843138,0.54789716,0.9891611,0.03137255,0.35954285,0.19463985,0,0.62352943,0.99509555
31,-0.38809705,-0.099708796,-0.29299045,-0.013805866,0.027611732,-0.61819434,-1.0645826,0.6344464,1.512505,0.21322322,0.087396145,0.7608545,1.1934371,0.6177504,1.5876701,-0.20401955,-0.061401844,0,0.3634255,0.114765964,0,0.40784314,0.98816234,0,0.2674923,0.22291024,0,0.80940825,0.76261973,0.05490196,0.21999414,0.26512128,0.007843138,0.5526514,0.9887181,0.03137255,0.37563232,0.2033497,0,0.62352943,0.99582255,0,0.38730353,0.122306384,0,0.40784314,0.98984694,0,0.2789086,0.2324237,0,0.81367147,0.7680301,0.05490196,0.22948726,0.27656168,0.007843138,0.557885,0.98823184,0.03137255,0.39040485,0.21134713,0,0.62352943,0.996021
32,-0.38042736,-0.09817481,-0.29299045,-0.013805866,0.027611732,-0.60745645,-1.0645826,0.6344464,1.512505,0.21168947,0.087396145,0.7393787,1.1934371,0.6177504,1.5876701,-0.20248556,-0.061401844,0,0.3938377,0.12436982,0,0.40784314,0.9904535,0,0.28510493,0.23758747,0,0.8190518,0.7748596,0.05490196,0.23445952,0.2825539,0.007843138,0.5626195,0.9877908,0.03137255,0.4064639,0.22004049,0,0.62352943,0.99656516,0,0.4120909,0.13013399,0,0.40784314,0.99170697,0,0.30125108,0.25104243,0,0.8257617,0.78337544,0.05490196,0.24398118,0.29402873,0.007843138,0.5658753,0.98748845,0.03137255,0.41509447,0.22471297,0,0.62352943,0.9969463
33,-0.3758254,-0.09817481,-0.29299045,-0.013805866,0.027611732,-0.59671855,-1.0630486,0.6353252,1.512505,0.21015549,0.087396145,0.7209711,1.1934371,0.6177504,1.5861361,-0.20095158,-0.061401844,0,0.41816747,0.13205288,0,0.40784314,0.9922864,0,0.30712077,0.25593397,0,0.83110625,0.7901595,0.05490196,0.2525412,0.30434468,0.007843138,0.570594,0.98704904,0.03137255,0.43112913,0.23339315,0,0.62352943,0.99730784,0,0.4430751,0.13991849,0,0.40784314,0.99403197,0,0.31912503,0.26593742,0,0.8354338,0.7956518,0.05490196,0.25847512,0.31149575,0.007843138,0.57586306,0.98655933,0.03137255,0.44595647,0.24142022,0,0.62352943,0.99768656
34,-0.36815548,-0.09510684,-0.29299045,-0.013805866,0.027611732,-0.58598065,-1.0630486,0.6344464,1.512505,0.21015549,0.087396145,0.7010293,1.1919031,0.6177504,1.5815341,-0.19941759,-0.061401844,0,0.44857964,0.14165671,0,0.40784314,0.9945776,0,0.32473344,0.2706112,0,0.84074974,0.80239946,0.05490196,0.27062294,0.32613543,0.007843138,0.5805622,0.9861217,0.03137255,0.4619608,0.25008398,0,0.62352943,0.9982361,0,0.46786255,0.14774609,0,0.40784314,0.99635714,0,0.34146747,0.28455615,0,0.8475239,0.81099725,0.05490196,0.27659252,0.33332953,0.007843138,0.58385324,0.98581594,0.03137255,0.4768186,0.25812745,0,0.62352943,0.998612
35,-0.36048555,-0.09203887,-0.29299045,-0.013805866,0.027611732,-0.57524276,-1.0630486,0.6344464,1.512505,0.20708752,0.087396145,0.6810875,1.1873012,0.6177504,1.5753982,-0.19634962,-0.061401844,0,0.47899172,0.15126054,0,0.40784314,0.9968687,0,0.34674925,0.28895772,0,0.8528041,0.81769925,0.05490196,0.28900605,0.34828937,0.007843138,0.59069645,0.98517907,0.03137255,0.4933063,0.267053,0,0.62352943,0.9991799,0,0.49936324,0.15769367,0,0.40784314,0.9987211,0,0.36418226,0.30348518,0,0.8598156,0.8265984,0.05490196,0.2950119,0.3555272,0.007843138,0.59600496,0.9846854,0.03137255,0.5081951,0.27511317,0,0.62352943,0.9995527
